question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation,subject,chapter,difficulty
CB7-04230,What is 17 + 39?,58,56,57,55,B,17 + 39 = 56,Science,Weather Climate,Medium
CB7-04231,What is 38 + 46?,84,85,83,86,A,38 + 46 = 84,Maths,Fractions and Decimals,Medium
CB7-04232,What is 21 + 36?,57,56,58,59,A,21 + 36 = 57,Science,Soil,Hard
CB7-04233,What is 35 + 5?,40,42,39,41,A,35 + 5 = 40,Maths,Integers,Easy
CB7-04234,What is 9 + 40?,49,48,50,51,A,9 + 40 = 49,SST,Air and Water,Medium
CB7-04235,What is 24 + 1?,25,27,24,26,A,24 + 1 = 25,Science,Weather Climate,Hard
CB7-04236,What is 9 + 30?,40,41,39,38,C,9 + 30 = 39,SST,Inside our Earth,Hard
CB7-04237,What is 25 + 47?,71,72,73,74,B,25 + 47 = 72,SST,Medieval India,Easy
CB7-04238,What is 16 + 45?,61,63,62,60,A,16 + 45 = 61,Maths,Lines and Angles,Easy
CB7-04239,What is 27 + 12?,40,41,38,39,D,27 + 12 = 39,Science,Respiration,Medium
CB7-04240,What is 44 + 41?,84,87,86,85,D,44 + 41 = 85,English,Grammar,Hard
CB7-04241,What is 2 + 38?,39,42,41,40,D,2 + 38 = 40,Science,Respiration,Easy
CB7-04242,What is 32 + 37?,68,69,70,71,B,32 + 37 = 69,Maths,Data Handling,Easy
CB7-04243,What is 23 + 48?,70,72,73,71,D,23 + 48 = 71,Science,Soil,Easy
CB7-04244,What is 18 + 7?,26,25,24,27,B,18 + 7 = 25,Maths,Fractions and Decimals,Medium
CB7-04245,What is 25 + 45?,72,69,70,71,C,25 + 45 = 70,Science,Nutrition in Plants,Medium
CB7-04246,What is 40 + 20?,62,59,61,60,D,40 + 20 = 60,English,Vocabulary,Easy
CB7-04247,What is 13 + 12?,25,26,27,24,A,13 + 12 = 25,English,Vocabulary,Hard
CB7-04248,What is 32 + 10?,44,41,43,42,D,32 + 10 = 42,SST,State Government,Medium
CB7-04249,What is 33 + 4?,37,36,38,39,A,33 + 4 = 37,SST,Mughal Empire,Easy
CB7-04250,What is 16 + 2?,19,17,20,18,D,16 + 2 = 18,SST,Equality,Easy
CB7-04251,What is 40 + 42?,81,84,83,82,D,40 + 42 = 82,Science,Weather Climate,Easy
CB7-04252,What is 11 + 10?,21,22,20,23,A,11 + 10 = 21,SST,Environment,Hard
CB7-04253,What is 39 + 7?,46,48,45,47,A,39 + 7 = 46,Science,Electric Current,Easy
CB7-04254,What is 28 + 22?,52,49,50,51,C,28 + 22 = 50,Science,Acids Bases and Salts,Medium
CB7-04255,What is 14 + 37?,53,51,52,50,B,14 + 37 = 51,English,Fill in the Blanks,Easy
CB7-04256,What is 40 + 7?,47,48,49,46,A,40 + 7 = 47,SST,Medieval India,Easy
CB7-04257,What is 8 + 7?,15,17,16,14,A,8 + 7 = 15,Maths,Integers,Easy
CB7-04258,What is 11 + 24?,35,34,36,37,A,11 + 24 = 35,SST,Air and Water,Easy
CB7-04259,What is 4 + 41?,44,47,45,46,C,4 + 41 = 45,Science,Light,Medium
CB7-04260,What is 21 + 14?,35,36,37,34,A,21 + 14 = 35,SST,Delhi Sultanate,Easy
CB7-04261,What is 47 + 49?,95,98,96,97,C,47 + 49 = 96,English,Sentence Correction,Easy
CB7-04262,What is 18 + 24?,44,43,42,41,C,18 + 24 = 42,SST,Air and Water,Medium
CB7-04263,What is 3 + 2?,4,7,6,5,D,3 + 2 = 5,SST,Markets,Medium
CB7-04264,What is 10 + 1?,11,12,13,10,A,10 + 1 = 11,Maths,Triangle and Properties,Hard
CB7-04265,What is 34 + 36?,70,69,71,72,A,34 + 36 = 70,Maths,Perimeter and Area,Easy
CB7-04266,What is 11 + 1?,12,11,13,14,A,11 + 1 = 12,Maths,Integers,Medium
CB7-04267,What is 44 + 5?,51,50,48,49,D,44 + 5 = 49,English,Grammar,Hard
CB7-04268,What is 22 + 6?,30,27,28,29,C,22 + 6 = 28,English,Vocabulary,Medium
CB7-04269,What is 49 + 37?,88,85,86,87,C,49 + 37 = 86,English,Comprehension,Easy
CB7-04270,What is 27 + 5?,34,32,31,33,B,27 + 5 = 32,English,Fill in the Blanks,Medium
CB7-04271,What is 21 + 6?,26,29,27,28,C,21 + 6 = 27,Science,Physical and Chemical Changes,Easy
CB7-04272,What is 31 + 23?,54,53,55,56,A,31 + 23 = 54,SST,Inside our Earth,Medium
CB7-04273,What is 47 + 24?,70,72,71,73,C,47 + 24 = 71,Maths,Simple Equations,Hard
CB7-04274,What is 19 + 36?,54,57,55,56,C,19 + 36 = 55,English,Vocabulary,Medium
CB7-04275,What is 42 + 28?,69,72,70,71,C,42 + 28 = 70,SST,Markets,Hard
CB7-04276,What is 6 + 1?,8,6,7,9,C,6 + 1 = 7,Maths,Rational Numbers,Hard
CB7-04277,What is 40 + 14?,55,56,53,54,D,40 + 14 = 54,Science,Acids Bases and Salts,Hard
CB7-04278,What is 50 + 1?,53,52,51,50,C,50 + 1 = 51,SST,State Government,Medium
CB7-04279,What is 22 + 13?,36,34,37,35,D,22 + 13 = 35,English,Grammar,Easy
CB7-04280,What is 25 + 44?,69,68,71,70,A,25 + 44 = 69,English,Sentence Correction,Easy
CB7-04281,What is 35 + 27?,63,61,62,64,C,35 + 27 = 62,Maths,Perimeter and Area,Easy
CB7-04282,What is 16 + 26?,41,43,42,44,C,16 + 26 = 42,Science,Physical and Chemical Changes,Medium
CB7-04283,What is 47 + 13?,60,61,62,59,A,47 + 13 = 60,English,Parts of Speech,Hard
CB7-04284,What is 8 + 20?,30,27,29,28,D,8 + 20 = 28,SST,Equality,Easy
CB7-04285,What is 31 + 40?,70,71,73,72,B,31 + 40 = 71,Science,Fibre to Fabric,Easy
CB7-04286,What is 27 + 48?,76,75,77,74,B,27 + 48 = 75,SST,Medieval India,Medium
CB7-04287,What is 38 + 23?,61,60,63,62,A,38 + 23 = 61,Science,Electric Current,Easy
CB7-04288,What is 37 + 44?,82,83,80,81,D,37 + 44 = 81,SST,Medieval India,Medium
CB7-04289,What is 24 + 18?,42,43,41,44,A,24 + 18 = 42,English,Fill in the Blanks,Easy
CB7-04290,What is 29 + 14?,44,45,42,43,D,29 + 14 = 43,Science,Respiration,Easy
CB7-04291,What is 48 + 25?,72,73,74,75,B,48 + 25 = 73,Science,Reproduction in Plants,Hard
CB7-04292,What is 7 + 28?,36,35,37,34,B,7 + 28 = 35,Maths,Integers,Hard
CB7-04293,What is 20 + 26?,45,46,47,48,B,20 + 26 = 46,Maths,Rational Numbers,Easy
CB7-04294,What is 34 + 47?,81,82,80,83,A,34 + 47 = 81,SST,Medieval India,Easy
CB7-04295,What is 6 + 42?,50,47,48,49,C,6 + 42 = 48,Science,Nutrition in Plants,Hard
CB7-04296,What is 33 + 12?,45,47,46,44,A,33 + 12 = 45,Maths,Rational Numbers,Medium
CB7-04297,What is 43 + 25?,67,70,69,68,D,43 + 25 = 68,Science,Fibre to Fabric,Hard
CB7-04298,What is 7 + 1?,8,9,10,7,A,7 + 1 = 8,English,Vocabulary,Hard
CB7-04299,What is 7 + 21?,30,29,27,28,D,7 + 21 = 28,Maths,Perimeter and Area,Medium
CB7-04300,What is 30 + 27?,59,56,57,58,C,30 + 27 = 57,Maths,Simple Equations,Easy
CB7-04301,What is 15 + 4?,19,18,20,21,A,15 + 4 = 19,English,Tenses,Medium
CB7-04302,What is 41 + 29?,71,69,70,72,C,41 + 29 = 70,Science,Soil,Hard
CB7-04303,What is 3 + 35?,38,39,37,40,A,3 + 35 = 38,SST,Equality,Easy
CB7-04304,What is 15 + 33?,48,49,50,47,A,15 + 33 = 48,Maths,Lines and Angles,Easy
CB7-04305,What is 47 + 28?,75,74,76,77,A,47 + 28 = 75,English,Parts of Speech,Medium
CB7-04306,What is 48 + 13?,61,63,62,60,A,48 + 13 = 61,SST,Air and Water,Medium
CB7-04307,What is 33 + 34?,67,68,66,69,A,33 + 34 = 67,SST,Air and Water,Hard
CB7-04308,What is 8 + 29?,36,37,38,39,B,8 + 29 = 37,Science,Transportation in Plants and Animals,Medium
CB7-04309,What is 25 + 19?,46,43,44,45,C,25 + 19 = 44,Maths,Lines and Angles,Easy
CB7-04310,What is 36 + 12?,47,48,50,49,B,36 + 12 = 48,Science,Nutrition in Animals,Easy
CB7-04311,What is 16 + 47?,62,64,65,63,D,16 + 47 = 63,Science,Soil,Easy
CB7-04312,What is 41 + 50?,92,93,91,90,C,41 + 50 = 91,Maths,Fractions and Decimals,Easy
CB7-04313,What is 15 + 36?,51,50,53,52,A,15 + 36 = 51,Maths,Integers,Easy
CB7-04314,What is 10 + 32?,42,44,41,43,A,10 + 32 = 42,English,Tenses,Medium
CB7-04315,What is 35 + 10?,44,47,46,45,D,35 + 10 = 45,Maths,Lines and Angles,Easy
CB7-04316,What is 42 + 19?,62,61,63,60,B,42 + 19 = 61,Maths,Integers,Medium
CB7-04317,What is 31 + 45?,77,76,78,75,B,31 + 45 = 76,SST,State Government,Easy
CB7-04318,What is 21 + 44?,65,66,64,67,A,21 + 44 = 65,Maths,Integers,Easy
CB7-04319,What is 2 + 46?,50,48,49,47,B,2 + 46 = 48,Science,Respiration,Easy
CB7-04320,What is 14 + 37?,50,51,53,52,B,14 + 37 = 51,SST,Air and Water,Easy
CB7-04321,What is 35 + 35?,70,72,71,69,A,35 + 35 = 70,Science,Respiration,Easy
CB7-04322,What is 31 + 27?,59,58,57,60,B,31 + 27 = 58,Science,Nutrition in Animals,Medium
CB7-04323,What is 35 + 20?,56,57,54,55,D,35 + 20 = 55,Maths,Data Handling,Medium
CB7-04324,What is 34 + 14?,50,48,47,49,B,34 + 14 = 48,English,Vocabulary,Hard
CB7-04325,What is 40 + 29?,68,70,69,71,C,40 + 29 = 69,English,Vocabulary,Hard
CB7-04326,What is 6 + 29?,34,36,35,37,C,6 + 29 = 35,Science,Acids Bases and Salts,Easy
CB7-04327,What is 1 + 25?,28,25,26,27,C,1 + 25 = 26,Maths,Data Handling,Hard
CB7-04328,What is 25 + 28?,54,52,53,55,C,25 + 28 = 53,SST,Environment,Hard
CB7-04329,What is 41 + 30?,70,71,73,72,B,41 + 30 = 71,SST,Government,Hard
CB7-04330,What is 5 + 8?,12,14,15,13,D,5 + 8 = 13,Maths,Perimeter and Area,Medium
CB7-04331,What is 33 + 3?,38,35,37,36,D,33 + 3 = 36,SST,Environment,Medium
CB7-04332,What is 30 + 43?,72,75,74,73,D,30 + 43 = 73,SST,Markets,Medium
CB7-04333,What is 17 + 20?,39,38,37,36,C,17 + 20 = 37,Maths,Triangle and Properties,Medium
CB7-04334,What is 42 + 42?,86,85,83,84,D,42 + 42 = 84,English,Grammar,Medium
CB7-04335,What is 9 + 27?,35,38,37,36,D,9 + 27 = 36,English,Comprehension,Hard
CB7-04336,What is 38 + 37?,76,74,75,77,C,38 + 37 = 75,Maths,Integers,Easy
CB7-04337,What is 34 + 32?,67,66,65,68,B,34 + 32 = 66,SST,State Government,Easy
CB7-04338,What is 9 + 45?,56,54,55,53,B,9 + 45 = 54,Science,Acids Bases and Salts,Easy
CB7-04339,What is 2 + 6?,7,8,9,10,B,2 + 6 = 8,SST,State Government,Medium
CB7-04340,What is 20 + 24?,45,43,44,46,C,20 + 24 = 44,English,Comprehension,Medium
CB7-04341,What is 11 + 13?,26,25,23,24,D,11 + 13 = 24,SST,Government,Easy
CB7-04342,What is 10 + 49?,58,61,60,59,D,10 + 49 = 59,English,Grammar,Easy
CB7-04343,What is 41 + 47?,87,90,89,88,D,41 + 47 = 88,SST,Equality,Hard
CB7-04344,What is 2 + 14?,17,18,16,15,C,2 + 14 = 16,English,Comprehension,Easy
CB7-04345,What is 12 + 43?,55,54,57,56,A,12 + 43 = 55,Maths,Comparing Quantities,Easy
CB7-04346,What is 14 + 37?,50,51,53,52,B,14 + 37 = 51,SST,Markets,Medium
CB7-04347,What is 17 + 5?,22,24,23,21,A,17 + 5 = 22,Maths,Simple Equations,Medium
CB7-04348,What is 1 + 6?,7,6,9,8,A,1 + 6 = 7,English,Sentence Correction,Easy
CB7-04349,What is 15 + 24?,41,40,38,39,D,15 + 24 = 39,English,Tenses,Easy
CB7-04350,What is 17 + 23?,41,40,39,42,B,17 + 23 = 40,SST,Air and Water,Medium
CB7-04351,What is 21 + 1?,23,22,24,21,B,21 + 1 = 22,Science,Electric Current,Medium
CB7-04352,What is 47 + 9?,57,55,56,58,C,47 + 9 = 56,Science,Weather Climate,Medium
CB7-04353,What is 49 + 4?,54,52,55,53,D,49 + 4 = 53,English,Synonyms Antonyms,Medium
CB7-04354,What is 50 + 3?,52,53,54,55,B,50 + 3 = 53,SST,Government,Medium
CB7-04355,What is 3 + 41?,44,45,46,43,A,3 + 41 = 44,Science,Nutrition in Plants,Hard
CB7-04356,What is 25 + 42?,67,69,68,66,A,25 + 42 = 67,SST,State Government,Hard
CB7-04357,What is 50 + 4?,54,56,53,55,A,50 + 4 = 54,English,Comprehension,Medium
CB7-04358,What is 35 + 48?,82,83,84,85,B,35 + 48 = 83,Science,Nutrition in Animals,Hard
CB7-04359,What is 22 + 9?,33,31,30,32,B,22 + 9 = 31,SST,Markets,Hard
CB7-04360,What is 18 + 14?,32,31,34,33,A,18 + 14 = 32,English,Grammar,Easy
CB7-04361,What is 11 + 23?,34,33,36,35,A,11 + 23 = 34,English,Tenses,Easy
CB7-04362,What is 17 + 21?,40,37,39,38,D,17 + 21 = 38,Science,Motion and Time,Hard
CB7-04363,What is 49 + 16?,64,65,66,67,B,49 + 16 = 65,Science,Fibre to Fabric,Easy
CB7-04364,What is 44 + 12?,56,55,58,57,A,44 + 12 = 56,Maths,Lines and Angles,Easy
CB7-04365,What is 36 + 1?,39,37,36,38,B,36 + 1 = 37,English,Parts of Speech,Medium
CB7-04366,What is 5 + 4?,8,10,11,9,D,5 + 4 = 9,English,Tenses,Hard
CB7-04367,What is 28 + 45?,73,72,74,75,A,28 + 45 = 73,Science,Nutrition in Plants,Medium
CB7-04368,What is 9 + 18?,29,26,28,27,D,9 + 18 = 27,SST,Air and Water,Easy
CB7-04369,What is 47 + 31?,77,78,80,79,B,47 + 31 = 78,Maths,Comparing Quantities,Hard
CB7-04370,What is 33 + 41?,76,75,73,74,D,33 + 41 = 74,Maths,Rational Numbers,Easy
CB7-04371,What is 50 + 25?,77,75,76,74,B,50 + 25 = 75,English,Sentence Correction,Easy
CB7-04372,What is 5 + 9?,16,14,13,15,B,5 + 9 = 14,English,Parts of Speech,Easy
CB7-04373,What is 7 + 42?,48,49,51,50,B,7 + 42 = 49,SST,Media,Medium
CB7-04374,What is 10 + 50?,61,60,62,59,B,10 + 50 = 60,English,Tenses,Easy
CB7-04375,What is 14 + 2?,15,17,16,18,C,14 + 2 = 16,English,Fill in the Blanks,Hard
CB7-04376,What is 44 + 16?,61,60,59,62,B,44 + 16 = 60,Science,Acids Bases and Salts,Easy
CB7-04377,What is 12 + 34?,47,46,48,45,B,12 + 34 = 46,SST,State Government,Easy
CB7-04378,What is 50 + 39?,91,88,89,90,C,50 + 39 = 89,SST,State Government,Hard
CB7-04379,What is 17 + 5?,24,22,23,21,B,17 + 5 = 22,Maths,Integers,Medium
CB7-04380,What is 11 + 17?,29,28,30,27,B,11 + 17 = 28,Science,Physical and Chemical Changes,Medium
CB7-04381,What is 30 + 11?,41,43,40,42,A,30 + 11 = 41,English,Vocabulary,Easy
CB7-04382,What is 19 + 12?,32,31,33,30,B,19 + 12 = 31,Science,Heat,Hard
CB7-04383,What is 24 + 42?,66,67,68,65,A,24 + 42 = 66,English,Parts of Speech,Easy
CB7-04384,What is 34 + 13?,47,46,49,48,A,34 + 13 = 47,Science,Respiration,Easy
CB7-04385,What is 13 + 7?,19,22,21,20,D,13 + 7 = 20,Science,Motion and Time,Medium
CB7-04386,What is 28 + 4?,34,33,32,31,C,28 + 4 = 32,English,Tenses,Easy
CB7-04387,What is 18 + 45?,64,62,65,63,D,18 + 45 = 63,Science,Transportation in Plants and Animals,Easy
CB7-04388,What is 40 + 29?,69,68,70,71,A,40 + 29 = 69,English,Synonyms Antonyms,Hard
CB7-04389,What is 15 + 16?,31,32,30,33,A,15 + 16 = 31,Maths,Simple Equations,Medium
CB7-04390,What is 6 + 43?,49,50,51,48,A,6 + 43 = 49,SST,Government,Hard
CB7-04391,What is 48 + 11?,60,59,58,61,B,48 + 11 = 59,Maths,Rational Numbers,Easy
CB7-04392,What is 14 + 35?,48,50,51,49,D,14 + 35 = 49,SST,Media,Medium
CB7-04393,What is 24 + 47?,73,72,71,70,C,24 + 47 = 71,English,Parts of Speech,Hard
CB7-04394,What is 12 + 46?,59,58,57,60,B,12 + 46 = 58,Science,Electric Current,Easy
CB7-04395,What is 26 + 47?,73,75,74,72,A,26 + 47 = 73,Maths,Fractions and Decimals,Medium
CB7-04396,What is 21 + 30?,50,53,52,51,D,21 + 30 = 51,English,Fill in the Blanks,Hard
CB7-04397,What is 16 + 46?,64,62,61,63,B,16 + 46 = 62,Maths,Perimeter and Area,Easy
CB7-04398,What is 25 + 29?,56,53,55,54,D,25 + 29 = 54,Maths,Perimeter and Area,Medium
CB7-04399,What is 45 + 18?,62,63,65,64,B,45 + 18 = 63,English,Vocabulary,Hard
CB7-04400,What is 18 + 39?,59,58,57,56,C,18 + 39 = 57,Maths,Integers,Hard
CB7-04401,What is 13 + 12?,24,27,25,26,C,13 + 12 = 25,Science,Physical and Chemical Changes,Hard
CB7-04402,What is 23 + 48?,72,70,73,71,D,23 + 48 = 71,Science,Physical and Chemical Changes,Hard
CB7-04403,What is 20 + 24?,43,44,45,46,B,20 + 24 = 44,Maths,Comparing Quantities,Hard
CB7-04404,What is 49 + 47?,96,95,97,98,A,49 + 47 = 96,Maths,Integers,Medium
CB7-04405,What is 26 + 45?,73,72,71,70,C,26 + 45 = 71,Science,Weather Climate,Hard
CB7-04406,What is 10 + 43?,52,53,55,54,B,10 + 43 = 53,Science,Nutrition in Animals,Easy
CB7-04407,What is 40 + 25?,64,66,67,65,D,40 + 25 = 65,English,Fill in the Blanks,Medium
CB7-04408,What is 50 + 7?,57,59,56,58,A,50 + 7 = 57,Maths,Perimeter and Area,Medium
CB7-04409,What is 41 + 18?,59,61,58,60,A,41 + 18 = 59,Maths,Comparing Quantities,Medium
CB7-04410,What is 14 + 37?,52,51,50,53,B,14 + 37 = 51,English,Synonyms Antonyms,Hard
CB7-04411,What is 31 + 7?,37,38,40,39,B,31 + 7 = 38,English,Parts of Speech,Hard
CB7-04412,What is 32 + 22?,56,53,54,55,C,32 + 22 = 54,SST,Mughal Empire,Easy
CB7-04413,What is 50 + 50?,100,102,101,99,A,50 + 50 = 100,Science,Soil,Hard
CB7-04414,What is 40 + 24?,66,64,65,63,B,40 + 24 = 64,SST,Delhi Sultanate,Medium
CB7-04415,What is 15 + 50?,65,66,64,67,A,15 + 50 = 65,English,Comprehension,Hard
CB7-04416,What is 43 + 24?,69,66,67,68,C,43 + 24 = 67,Maths,Perimeter and Area,Hard
CB7-04417,What is 11 + 25?,36,37,35,38,A,11 + 25 = 36,SST,Environment,Easy
CB7-04418,What is 46 + 39?,85,84,86,87,A,46 + 39 = 85,English,Tenses,Medium
CB7-04419,What is 28 + 37?,67,64,65,66,C,28 + 37 = 65,SST,Air and Water,Easy
CB7-04420,What is 29 + 43?,72,71,73,74,A,29 + 43 = 72,Science,Acids Bases and Salts,Medium
CB7-04421,What is 47 + 49?,98,96,97,95,B,47 + 49 = 96,English,Fill in the Blanks,Easy
CB7-04422,What is 35 + 10?,46,47,45,44,C,35 + 10 = 45,Science,Light,Easy
CB7-04423,What is 32 + 13?,46,45,47,44,B,32 + 13 = 45,Science,Electric Current,Easy
CB7-04424,What is 4 + 47?,52,53,51,50,C,4 + 47 = 51,SST,Mughal Empire,Medium
CB7-04425,What is 12 + 12?,26,24,23,25,B,12 + 12 = 24,English,Tenses,Easy
CB7-04426,What is 17 + 32?,50,49,48,51,B,17 + 32 = 49,Maths,Comparing Quantities,Easy
CB7-04427,What is 32 + 6?,37,39,38,40,C,32 + 6 = 38,Science,Physical and Chemical Changes,Medium
CB7-04428,What is 24 + 19?,43,44,42,45,A,24 + 19 = 43,English,Grammar,Medium
CB7-04429,What is 36 + 37?,73,74,75,72,A,36 + 37 = 73,Science,Weather Climate,Medium
CB7-04430,What is 8 + 17?,24,25,26,27,B,8 + 17 = 25,English,Fill in the Blanks,Easy
CB7-04431,What is 33 + 3?,37,35,36,38,C,33 + 3 = 36,Science,Nutrition in Plants,Easy
CB7-04432,What is 6 + 32?,40,39,37,38,D,6 + 32 = 38,SST,Mughal Empire,Hard
CB7-04433,What is 40 + 37?,78,77,79,76,B,40 + 37 = 77,Maths,Triangle and Properties,Easy
CB7-04434,What is 30 + 50?,82,80,79,81,B,30 + 50 = 80,Science,Heat,Medium
CB7-04435,What is 20 + 26?,47,45,46,48,C,20 + 26 = 46,SST,Media,Easy
CB7-04436,What is 35 + 40?,76,74,75,77,C,35 + 40 = 75,English,Comprehension,Medium
CB7-04437,What is 4 + 17?,22,20,23,21,D,4 + 17 = 21,Maths,Rational Numbers,Hard
CB7-04438,What is 38 + 8?,46,45,48,47,A,38 + 8 = 46,Maths,Lines and Angles,Hard
CB7-04439,What is 32 + 15?,49,46,47,48,C,32 + 15 = 47,SST,Delhi Sultanate,Easy
CB7-04440,What is 33 + 5?,37,39,38,40,C,33 + 5 = 38,Maths,Integers,Medium
CB7-04441,What is 39 + 32?,70,73,71,72,C,39 + 32 = 71,Maths,Triangle and Properties,Hard
CB7-04442,What is 13 + 15?,28,29,27,30,A,13 + 15 = 28,Science,Transportation in Plants and Animals,Hard
CB7-04443,What is 47 + 18?,67,66,65,64,C,47 + 18 = 65,Science,Electric Current,Medium
CB7-04444,What is 19 + 37?,56,57,58,55,A,19 + 37 = 56,English,Comprehension,Hard
CB7-04445,What is 21 + 23?,45,43,46,44,D,21 + 23 = 44,SST,Air and Water,Medium
CB7-04446,What is 49 + 49?,97,100,98,99,C,49 + 49 = 98,English,Comprehension,Medium
CB7-04447,What is 25 + 32?,57,56,58,59,A,25 + 32 = 57,Science,Light,Hard
CB7-04448,What is 25 + 48?,75,73,72,74,B,25 + 48 = 73,English,Fill in the Blanks,Hard
CB7-04449,What is 38 + 9?,47,49,48,46,A,38 + 9 = 47,Science,Reproduction in Plants,Medium
CB7-04450,What is 42 + 27?,70,68,71,69,D,42 + 27 = 69,Science,Reproduction in Plants,Hard
CB7-04451,What is 23 + 25?,47,48,49,50,B,23 + 25 = 48,English,Comprehension,Easy
CB7-04452,What is 9 + 44?,52,54,53,55,C,9 + 44 = 53,English,Vocabulary,Medium
CB7-04453,What is 18 + 5?,24,25,22,23,D,18 + 5 = 23,SST,Air and Water,Easy
CB7-04454,What is 17 + 9?,27,26,25,28,B,17 + 9 = 26,Maths,Triangle and Properties,Easy
CB7-04455,What is 35 + 41?,75,78,77,76,D,35 + 41 = 76,Maths,Comparing Quantities,Easy
CB7-04456,What is 16 + 22?,37,38,39,40,B,16 + 22 = 38,Maths,Integers,Hard
CB7-04457,What is 22 + 28?,49,51,50,52,C,22 + 28 = 50,Science,Nutrition in Plants,Hard
CB7-04458,What is 38 + 37?,75,74,77,76,A,38 + 37 = 75,Science,Heat,Medium
CB7-04459,What is 24 + 21?,47,44,46,45,D,24 + 21 = 45,English,Sentence Correction,Hard
CB7-04460,What is 25 + 38?,65,64,63,62,C,25 + 38 = 63,English,Comprehension,Easy
CB7-04461,What is 35 + 49?,85,83,84,86,C,35 + 49 = 84,Maths,Rational Numbers,Hard
CB7-04462,What is 29 + 30?,58,60,61,59,D,29 + 30 = 59,Science,Electric Current,Hard
CB7-04463,What is 17 + 7?,26,23,24,25,C,17 + 7 = 24,Maths,Perimeter and Area,Easy
CB7-04464,What is 30 + 25?,57,55,54,56,B,30 + 25 = 55,SST,Equality,Medium
CB7-04465,What is 25 + 24?,49,48,51,50,A,25 + 24 = 49,SST,Media,Medium
CB7-04466,What is 20 + 16?,38,37,35,36,D,20 + 16 = 36,Maths,Algebra,Medium
CB7-04467,What is 35 + 37?,72,71,73,74,A,35 + 37 = 72,English,Sentence Correction,Easy
CB7-04468,What is 39 + 8?,46,47,48,49,B,39 + 8 = 47,Maths,Comparing Quantities,Hard
CB7-04469,What is 36 + 23?,61,59,60,58,B,36 + 23 = 59,Science,Reproduction in Plants,Easy
CB7-04470,What is 24 + 42?,65,66,68,67,B,24 + 42 = 66,SST,Media,Medium
CB7-04471,What is 3 + 48?,53,51,52,50,B,3 + 48 = 51,SST,Delhi Sultanate,Hard
CB7-04472,What is 28 + 21?,48,51,49,50,C,28 + 21 = 49,SST,Environment,Hard
CB7-04473,What is 34 + 29?,64,63,65,62,B,34 + 29 = 63,Science,Physical and Chemical Changes,Hard
CB7-04474,What is 45 + 48?,93,92,95,94,A,45 + 48 = 93,English,Grammar,Easy
CB7-04475,What is 15 + 36?,51,52,50,53,A,15 + 36 = 51,Science,Fibre to Fabric,Medium
CB7-04476,What is 19 + 5?,24,25,26,23,A,19 + 5 = 24,Maths,Lines and Angles,Hard
CB7-04477,What is 43 + 32?,77,74,75,76,C,43 + 32 = 75,English,Synonyms Antonyms,Medium
CB7-04478,What is 35 + 22?,56,58,59,57,D,35 + 22 = 57,Maths,Lines and Angles,Medium
CB7-04479,What is 37 + 32?,68,69,71,70,B,37 + 32 = 69,English,Vocabulary,Easy
CB7-04480,What is 42 + 29?,72,71,73,70,B,42 + 29 = 71,Maths,Rational Numbers,Easy
CB7-04481,What is 16 + 50?,66,68,65,67,A,16 + 50 = 66,Maths,Algebra,Medium
CB7-04482,What is 6 + 8?,13,15,16,14,D,6 + 8 = 14,Science,Transportation in Plants and Animals,Easy
CB7-04483,What is 47 + 2?,50,51,49,48,C,47 + 2 = 49,Maths,Algebra,Medium
CB7-04484,What is 36 + 4?,42,41,39,40,D,36 + 4 = 40,SST,Inside our Earth,Hard
CB7-04485,What is 38 + 2?,41,40,42,39,B,38 + 2 = 40,Maths,Simple Equations,Hard
CB7-04486,What is 15 + 8?,22,23,24,25,B,15 + 8 = 23,English,Fill in the Blanks,Medium
CB7-04487,What is 23 + 5?,27,30,29,28,D,23 + 5 = 28,Science,Acids Bases and Salts,Medium
CB7-04488,What is 37 + 20?,57,59,58,56,A,37 + 20 = 57,Maths,Fractions and Decimals,Easy
CB7-04489,What is 4 + 5?,11,8,10,9,D,4 + 5 = 9,Maths,Comparing Quantities,Easy
CB7-04490,What is 28 + 40?,68,70,69,67,A,28 + 40 = 68,SST,Markets,Medium
CB7-04491,What is 28 + 18?,48,47,46,45,C,28 + 18 = 46,SST,Markets,Hard
CB7-04492,What is 30 + 16?,46,45,47,48,A,30 + 16 = 46,English,Grammar,Easy
CB7-04493,What is 14 + 7?,20,21,22,23,B,14 + 7 = 21,Maths,Rational Numbers,Easy
CB7-04494,What is 23 + 31?,55,54,53,56,B,23 + 31 = 54,Maths,Integers,Easy
CB7-04495,What is 27 + 12?,40,38,39,41,C,27 + 12 = 39,Maths,Perimeter and Area,Hard
CB7-04496,What is 21 + 4?,26,25,24,27,B,21 + 4 = 25,Maths,Simple Equations,Medium
CB7-04497,What is 21 + 2?,22,23,24,25,B,21 + 2 = 23,English,Grammar,Easy
CB7-04498,What is 4 + 1?,6,4,7,5,D,4 + 1 = 5,SST,Equality,Easy
CB7-04499,What is 20 + 39?,59,61,58,60,A,20 + 39 = 59,English,Fill in the Blanks,Medium
CB7-04500,What is 24 + 43?,66,69,68,67,D,24 + 43 = 67,Maths,Triangle and Properties,Easy
CB7-04501,What is 42 + 35?,79,78,77,76,C,42 + 35 = 77,SST,Equality,Hard
CB7-04502,What is 24 + 38?,64,61,63,62,D,24 + 38 = 62,SST,Air and Water,Hard
