question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,ncert_reference
SCI_C7_1472,7,Science,Heat Transfer in Nature,Physics,Easy,MCQ,Heat radiation travels through, Solids, Liquids, Empty space, Metals,c,Vacuum capability of thermal waves, Curiosity Ch 7
SCI_C7_1473,7,Science,Changes Around Us,Chemical,Easy,MCQ,Rusting iron brownish layer name, Zinc, Rust, Copper,  Silver,b,Result of slow iron oxidation, Curiosity Ch 5
SCI_C7_1474,7,Science,Electricity: Circuits and Components,Circuit,Easy,MCQ,Switch is used for circuit, Open/Close, Powering, Wiring, Bulbing,a,Basic functional control of flow, Curiosity Ch 3
SCI_C7_1475,7,Science,Life Processes in Animals,Digestion,Easy,MCQ,Starch breakdown starts in, Stomach, Mouth, Small intestine, Anus,b,Salivary enzyme action location, Curiosity Ch 9
SST_C7_1471,7,Social Science,Climates of India,Geography,Medium,MCQ,Highest rainfall place is, Cherrapunji, Mawsynram, Shillong, Panaji,b,Wettest village in Meghalaya, Exploring Society Ch 3
SST_C7_1472,7,Social Science,Constitution of India,Rights,Hard,MCQ,Article 17 abolished, Taxes, Untouchability, Monarchy, Slavery,b,Social reform for equality, Exploring Society Ch 10
SST_C7_1473,7,Social Science,Understanding Markets,Economics,Easy,MCQ,Wholesaler sells bulk to, Consumers, Retailers, Farmers,  Agents,b,Bulk link in the market chain, Exploring Society Ch 12
SST_C7_1474,7,Social Science,Rise of Empires,History,Easy,MCQ,Magadha rose due to iron and, Art, Fertile land, Gold, Sea,b,Military and agriculture power, Exploring Society Ch 5
SST_C7_1475,7,Social Science,Understanding Weather,Atmosphere,Easy,MCQ,Weather events layer name is, Troposphere, Stratosphere, Mesosphere, Exosphere,a,Lowest air and cloud layer, Exploring Society Ch 2
ENG_C7_1471,7,English,Rani Abbakka,History,Medium,MCQ,Warrior queen fought naval battle, British, Portuguese, French,  Dutch,b,Karnataka resist foreign trade, Poorvi Unit 5
ENG_C7_1472,7,English,Try Again,Moral,Easy,MCQ,Perseverance success result in poem, Luck, Success, Money, Fear,b,Core message of persistent effort, Poorvi Unit 1
ENG_C7_1473,7,English,The Tiny Teacher,Communication,Easy,MCQ,Ants touch feelers to, Fight, Greet and talk, Run, Sleep,b,Means of signal exchange, An Alien Hand Unit 1
ENG_C7_1474,7,English,Three Questions,Ethics,Medium,MCQ,Important affairs says hermit is, Gain wealth, Do good, Win wars, Read,b,Moral goal of human existence, Honeycomb Unit 1
ENG_C7_1475,7,English,An Alien Hand,Plot,Medium,MCQ,Tilloo sneak out using father, Key, Security card, Phone, Boat,b,Instrument for restricted entry, An Alien Hand Unit 10
MATH_C7_1476,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,Solve $3x + 1 = 10$,3,9,2,4,a,Subtract one and divide by three, Ganita Prakash Ch 15
MATH_C7_1477,7,Mathematics,Connecting the Dots,Coordinate,Medium,MCQ,X-coordinate is also called, Abscissa, Ordinate, Origin, Slope,a,Horizontal position measure name, Ganita Prakash Ch 13
MATH_C7_1478,7,Mathematics,Arithmetic Expressions,Grouping,Hard,MCQ,Evaluate $10 - (5 - 2)$,7,3,5,2,a,Subtract inside brackets first then ten, Ganita Prakash Ch 2
MATH_C7_1479,7,Mathematics,Working with Fractions,Operations,Medium,MCQ,simplest form of 18/24 is, 9/12, 6/8, 3/4, 2/3,c,Divide by highest common factor six, Ganita Prakash Ch 8
MATH_C7_1480,7,Mathematics,Geometric Twins,Polygons,Medium,MCQ,Triangle sum of angles is,90,180,360,270,b,Angle Sum Property theorem, Ganita Prakash II Ch 1
SCI_C7_1476,7,Science,Exploring Substances,pH,Medium,MCQ,Phenolphthalein turns base solution, Colorless, Pink, Green,  Blue,b,Synthetic indicator for alkalinity, Curiosity Ch 2
SCI_C7_1477,7,Science,Changes Around Us,Oxidation,Medium,MCQ,Rusting iron needs air and, Nitrogen, Moisture, Light,  Heat,b,Essential atmospheric conditions, Curiosity Ch 5
SCI_C7_1478,7,Science,Measurement of Time and Motion,Physics,Easy,MCQ,SI unit of speed is, km/h, m/s, m/min, cm/s,b,Standard metric unit for motion, Curiosity Ch 8
SCI_C7_1479,7,Science,Heat Transfer in Nature,Meteorology,Hard,MCQ,Day air from sea to land is, Sea breeze, Land breeze, Monsoon,  Cyclone,a,Land heating faster than water, Curiosity Ch 7
SCI_C7_1480,7,Science,Electricity: Circuits and Components,Safety,Easy,MCQ,Safety fuse breaks circuit if current is, Low, Too high, Zero, One,b,Protective melting point of wire, Curiosity Ch 3
SST_C7_1476,7,Social Science,From Barter to Money,Economics,Hard,MCQ,Double coincidence problem was in, Cash trade, Barter system, Credit,  Digital pay,b,Hurdle of matching mutual needs, Exploring Society Ch 11
SST_C7_1477,7,Social Science,Understanding Markets,Economics,Medium,MCQ,Market chain links producer and, Retailer, Bank, Consumer,  Schools,c,Final recipient of the trade sequence, Exploring Society Ch 12
SST_C7_1478,7,Social Science,Rise of Empires,History,Hard,MCQ,Barren Island is home to an active, Mountain, Volcano, Desert, River,b,Only active one in Indian territories, Exploring Society Ch 1
SST_C7_1479,7,Social Science,Climates of India,Monsoon,Medium,MCQ,Mausim word Mausim means, Rain, Season, Wind, Clouds,b,Arabic root for seasonal changes, Exploring Society Ch 3
SST_C7_1480,7,Social Science,Constitution of India,Rights,Hard,MCQ,Article 17 ensures social, Wealth, Dignity, Power,  Travel,b,Prevents discrimination via untouchability, Exploring Society Ch 10
ENG_C7_1476,7,English,The Day the River Spoke,Themes,Medium,MCQ,Jahnavi connection was with, City, Nature, Machines,  Books,b,Deep relationship with the river, Poorvi Unit 1
ENG_C7_1477,7,English,Rani Abbakka,Civics,Medium,MCQ,Independent self-ruling nation is, Sovereign, Colony, Vassal,  Subject,a,Independent status from foreign control, Poorvi Unit 5
ENG_C7_1478,7,English,My Dear Soldiers,Poetry,Medium,MCQ,Soldiers border guard is like, Yogis, Farmers, Merchants, Tourists,a,Metaphor for discipline and focus, Poorvi Unit 5
ENG_C7_1479,7,English,The Tiny Teacher,Communication,Easy,MCQ,Ants signal by touching their, Legs, Feelers, Eyes, Wings,b, antennae signaling in hills, An Alien Hand Unit 1
ENG_C7_1480,7,English,Three Questions,Ethics,Medium,MCQ,Hermit says right time to act is, Tomorrow, Now, Yesterday,  Later,b,Only present moment allows action, Honeycomb Unit 1
MATH_C7_1481,7,Mathematics,Finding the Unknown,Equations,Easy,MCQ,If x + 5 = 15 then x is,5,10,20,15,b,Basic balance algebraic subtraction, Ganita Prakash Ch 15
MATH_C7_1482,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Arithmetic Mean of 2 7 9 4 3 is,4,5,6,3,b,Sum 25 divided by five values, Ganita Prakash Ch 13
MATH_C7_1484,7,Mathematics,Geometric Twins,Triangles,Medium,MCQ,Triangle sum of internal angles is,90,180,360,270,b,Angle Sum Property of geometry, Ganita Prakash II Ch 1
MATH_C7_1485,7,Mathematics,A Peek Beyond the Point,Decimals,Easy,MCQ,Decimal form of three-tenths is,0.03,0.3,3,30,b,Single decimal place value of 3/10, Ganita Prakash Ch 3
SCI_C7_1481,7,Science,Changes Around Us,Chemical,Easy,MCQ,Formation of new substance is a, Physical change, Chemical change, Temporary, Reversible,b,Permanent molecular restructuring, Curiosity Ch 5
SCI_C7_1482,7,Science,Exploring Substances,Indicators,Medium,MCQ,China rose turns basic solution to, Pink, Green, Blue, Yellow,b,Indicator color behavior in base, Curiosity Ch 2
SCI_C7_1483,7,Science,Heat Transfer in Nature,Physics,Easy,MCQ,Direct molecular contact heat flow is, Conduction, Convection, Radiation, Insulation,a,Flow through solid material molecules, Curiosity Ch 7
SCI_C7_1484,7,Science,Wastewater Story,Sanitation,Easy,MCQ,Acronym WWTP means, Water Works, Wastewater treatment, World Plan, Waste Tool,b,Facility for cleaning sewage data, Curiosity Ch 13
SCI_C7_1485,7,Science,Life Processes in Plants,Botany,Medium,MCQ,Leaf pores for gas flow are, Chlorophyll, Stomata, Vessels, Roots,b,Essential for photosynthesis exchange, Curiosity Ch 10
SST_C7_1481,7,Social Science,From Barter to Money,Economics,Easy,MCQ,Goods for other goods exchange is, Banking, Barter system, Retail, Trade,b,Direct ancient trade mode, Exploring Society Ch 11
SST_C7_1482,7,Social Science,Understanding Markets,Economics,Easy,MCQ,Shop in bulk sell retailers trader is, Consumer, Wholesaler, Farmer, Agent,b,Bulk link in the market chain, Exploring Society Ch 12
SST_C7_1483,7,Social Science,Rise of Empires,History,Medium,MCQ,Advisor who strategy Mauryan success, Ashoka, Kautilya, Panini, Chandragupta,b,Political manual author Chanakya, Exploring Society Ch 5
SST_C7_1484,7,Social Science,Constitution of India,Governance,Medium,MCQ,Drafting Committee head architect was, Nehru, B R Ambedkar, Gandhi, Prasad,b,Leader finalizing legal draft, Exploring Society Ch 10
SST_C7_1485,7,Social Science,Understanding Weather,Atmosphere,Easy,MCQ,Atmospheric pressure measure tool is, Barometer, Thermometer, Rain gauge, Anemometer,a,Meteorological tool for weight of air, Exploring Society Ch 2
ENG_C7_1481,7,English,Rani Abbakka,History,Medium,MCQ,Queen defended Ullal from which navy, British, Portuguese, French, Dutch,b,Karnataka warrior queen history, Poorvi Unit 5
ENG_C7_1482,7,English,Try Again,Moral,Easy,MCQ,What leads success in Try Again, Luck, Persistence, Giving up, Money,b,Core theme of attempting after failure, Poorvi Unit 1
ENG_C7_1483,7,English,Three Questions,Theme,Medium,MCQ, Hermit important person is person you, Are with, Work for, Admire, Fear,a,Lesson on current relationship focus, Honeycomb Unit 1
ENG_C7_1484,7,English,The Tiny Teacher,Behavior,Easy,MCQ,Ants signals by touching their, Legs, Feelers, Wings, Eyes,b, antennae tactile signaling method, An Alien Hand Unit 1
ENG_C7_1485,7,English,An Alien Hand,Plot,Medium,MCQ,Tilloo lived in Martian colony under, Surface, Sky, Forest, Ocean,a,Hostile environment forced society below, An Alien Hand Unit 10
MATH_C7_1486,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,If x - 10 = 25 then x is,15,35,10,5,b,Addition balance result for unknown, Ganita Prakash Ch 15
MATH_C7_1487,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Arithmetic Mean of 1 2 3 4 5 is,2,3,4,5,b,Middle average of consecutive set, Ganita Prakash Ch 13
MATH_C7_1488,7,Mathematics,Working with Fractions,Reciprocals,Medium,MCQ,Reciprocal of 2/3 fraction is, 3/2, 2/3, 1/3, 1/2,a,Inversion of fractional elements, Ganita Prakash Ch 8
MATH_C7_1489,7,Mathematics,Geometric Twins,Polygons,Easy,MCQ,Triangle all angles 60 degrees name, Scalene, Isosceles, Equilateral, Right,c,Regular triangle definition based on angles, Ganita Prakash II Ch 1
MATH_C7_1490,7,Mathematics,Operations with Integers,Signs,Medium,MCQ,Product of -1 and -1 is,1,-1,0,2,a,Positive result from two negatives, NCERT Ch 1
SCI_C7_1486,7,Science,Adolescence,Growth,Medium,MCQ,Larynx bulge in boys is called, Pharynx, Adam's apple, Tonsil, Epiglottis,b,Physical change during adolescent growth, Curiosity Ch 6
SCI_C7_1487,7,Science,Exploring Substances,Indicators,Medium,MCQ,Lichens source of indicator name is, Turmeric, China Rose, Litmus, Red Cabbage,c,Natural chemical dye for acid tests, Curiosity Ch 2
SCI_C7_1488,7,Science,Measurement of Time and Motion,Physics,Hard,MCQ,A car at 15 m/s goes how far in 1 min, 15m, 90m, 900m, 150m,c,Speed multiplied by sixty seconds, Curiosity Ch 8
SCI_C7_1489,7,Science,Heat Transfer in Nature,Meteorology,Hard,MCQ,Sea to land day air movement is, Sea breeze, Land breeze, Storm, Monsoon,a,Caused by land heating faster than water, Curiosity Ch 7
SCI_C7_1490,7,Science,Electricity: Circuits and Components,Conductivity,Easy,MCQ,Insulator material prevents flow of, Water, Air, Electricity, Sound,c,Non-conductive material blocking current, Curiosity Ch 3
SST_C7_1486,7,Social Science,New Beginnings: Cities and States,History,Medium,MCQ,Mahajanapadas in ancient India were,8,12,16,20,c,Sixteen powerful kingdoms recorded, Exploring Society Ch 4
SST_C7_1487,7,Social Science,The Gupta Era,History,Medium,MCQ,Golden Age empire was which dynasty, Maurya, Gupta, Chola, Mughal,b,Era of tireless creativity and science, Exploring Society Ch 7
SST_C7_1488,7,Social Science,The Story of Indian Farming,History,Medium,MCQ,Ancient plant science text name is, Arthashastra, Vrikshayurveda, Vedas, Puranas,b,Surapala book on horticultural methods, Exploring Society Ch 1
SST_C7_1489,7,Social Science,Constitution of India,Principles,Medium,MCQ,Indian nation independent status term, Sovereign, Socialist, Secular, Republic,a,Self-governing from outside powers, Exploring Society Ch 10
SST_C7_1490,7,Social Science,Climates of India,Monsoon,Medium,MCQ,Seasonal wind Mausim root means, Rain, Season, Wind, Clouds,b,Arabic origin describing wind shifts, Exploring Society Ch 3
ENG_C7_1486,7,English,Three Questions,Theme,Medium,MCQ,Author of the parable Three Questions, Ruskin Bond, Leo Tolstoy, Henry James, Wordsworth,b,Russian ethical philosopher story, Honeycomb Unit 1
ENG_C7_1487,7,English,Golu Grows a Nose,Fable,Medium,MCQ,Baby elephant Golu full of curiosity, Questions, Food, Anger, Sleep,a,Core trait leading to river journey, An Alien Hand Unit 3
ENG_C7_1488,7,English,My Dear Soldiers,Theme,Medium,MCQ,Soldiers dedication focus compared to, Yogis, Farmers, Merchants, Sailors,a,Metaphor for border duty endurance, Poorvi Unit 5
ENG_C7_1489,7,English,Rani Abbakka,Vocabulary,Medium,MCQ,Ullal independent nation term was, sovereign, colony, subject, land,a,Free and self-governing status, Poorvi Unit 5
ENG_C7_1490,7,English,Three Days to See,Theme,Hard,MCQ,Helen wants to see first day what, Museums, Faces of loved ones, Ocean, Movies,b,Human kindness prioritized over sights, Poorvi Unit 1
MATH_C7_1491,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,Position n for rule 2n+1 with 99 sticks,49,50,98,100,a,Algebraic solution for pattern match, Ganita Prakash Ch 15
MATH_C7_1492,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Average of 10 20 30 40 50 is,25,30,35,40,b,Mean value calculation of the set, Ganita Prakash Ch 13
MATH_C7_1493,7,Mathematics,Working with Fractions,Operations,Medium,MCQ,Result of $3/4 \times 12$ is,3,6,9,12,c,Multiplication resulting in integer nine, Ganita Prakash Ch 8
MATH_C7_1494,7,Mathematics,Geometric Twins,Polygons,Easy,MCQ,Interior angles of a triangle total,90,180,360,270,b,Angle Sum Property basic geometry, Ganita Prakash II Ch 1
MATH_C7_1495,7,Mathematics,A Peek Beyond the Point,Decimals,Easy,MCQ,Decimal product of 0.5 and 0.2,1,0.1,0.01,0.52,b,Standard decimal multiplication result, Ganita Prakash Ch 3
SCI_C7_1491,7,Science,Changes Around Us,Chemical,Easy,MCQ,Freezing water is which change, Physical change, Chemical change, Irreversible, Permanent,a,State transformation that is reversible, Curiosity Ch 5
SCI_C7_1492,7,Science,Exploring Substances,Indicators,Medium,MCQ,Base turns China rose solution to, Pink, Green, Blue, Yellow,b,Chromatographic behavior in alkalinity, Curiosity Ch 2
SCI_C7_1493,7,Science,Heat Transfer in Nature,Physics,Easy,MCQ,Solid metals heat transfer flow is, Conduction, Convection, Radiation, Evaporation,a,Direct molecular contact energy travel, Curiosity Ch 7
SCI_C7_1494,7,Science,Wastewater Story,Treatment,Easy,MCQ,Sewage cleaning facility name is, Water Works, WWTP, World Plan, Waste Tool,b,Sanitation infrastructure term acronym, Curiosity Ch 13
SCI_C7_1495,7,Science,Life Processes in Plants,Botany,Medium,MCQ,Underside leaf gas pores name is, Chlorophyll, Stomata, Vessels, Roots,b,Leaf openings for gas exchange, Curiosity Ch 10
SST_C7_1491,7,Social Science,From Barter to Money,Economics,Easy,MCQ,Early exchange without using money, Banking, Barter system, Retail, Trade,b,Direct goods ancient trade mode, Exploring Society Ch 11
SST_C7_1492,7,Social Science,Understanding Markets,Economics,Easy,MCQ,Trader linking producers and retail, Consumer, Wholesaler, Farmer, Agent,b,Bulk sale intermediary role, Exploring Society Ch 12
SST_C7_1493,7,Social Science,Rise of Empires,History,Medium,MCQ,Advisor author of Arthashastra name, Ashoka, Kautilya, Panini, Chandragupta,b,Political strategist of the Mauryas, Exploring Society Ch 5
SST_C7_1494,7,Social Science,Constitution of India,Governance,Medium,MCQ,Chairman of drafting legal team, Nehru, B R Ambedkar, Gandhi, Prasad,b,Finalizer architect of basic laws, Exploring Society Ch 10
SST_C7_1495,7,Social Science,Understanding Weather,Atmosphere,Easy,MCQ,Atmosphere weight instrument is, Barometer, Thermometer, Rain gauge, Anemometer,a,Meteorological air pressure tool, Exploring Society Ch 2
ENG_C7_1491,7,English,Rani Abbakka,History,Medium,MCQ,Ullal queen fought which navy force, British, Portuguese, French, Dutch,b,Heroic warrior of Karnataka coast, Poorvi Unit 5
ENG_C7_1492,7,English,Try Again,Moral,Easy,MCQ,Success comes after effort in poem, Luck, Persistence, Giving up, Money,b,Core moral lesson of attempting, Poorvi Unit 1
ENG_C7_1493,7,English,Three Questions,Theme,Medium,MCQ,Hermit important person is person, You are with, Who is rich, Who is wise, Who is strong,a,Parable lesson on relationships, Honeycomb Unit 1
ENG_C7_1494,7,English,The Tiny Teacher,Behavior,Easy,MCQ,Ants signaling by touching, Legs, Feelers, Wings, Eyes,b, antennae sensors for colony communication, An Alien Hand Unit 1
ENG_C7_1495,7,English,An Alien Hand,Plot,Medium,MCQ,Tilloo lived in underground colony planet, Earth, Mars, Venus, Moon,b,Martian subsurface society story, An Alien Hand Unit 10
MATH_C7_1496,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,Subtract 10 from x is 15 so x is,5,25,10,150,b,Algebraic balance subtraction result, Ganita Prakash Ch 15
MATH_C7_1497,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Mean of numeric set 10 20 30 is,10,20,30,60,b,Arithmetic average calculation of data, Ganita Prakash Ch 13
MATH_C7_1498,7,Mathematics,Working with Fractions,Operations,Medium,MCQ,Reciprocal of proper fraction is always, Proper, Improper, Unit, Mixed,b,Inverting proper fraction results in value $> 1$, Ganita Prakash Ch 8
